,Unnamed: 0,Unnamed: 0.1,dates,finalBalance,perfVSUSD,holdPercentage,vsHoldPercentage,bestTrade,worstTrade,drawDown,taxes,totalTrades,totalGoodTrades,totalBadTrades,winRateRatio,tradesPerformance,averagePercentagePositivTrades,averagePercentageNegativTrades,startingBalance,cci,pvo,willr,kama,ao,sp,psar,atr,adx,aroon,keltner,boll,stochrsi,macd,kst,vol,trix,emad,ema,hichi
301,301.0,301.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],589.28,-41.07,-4.03,-38.6,6.12,-2.37,43.03,10.04,160.0,43.0,117.0,26.88,-0.32,1.09,-0.84,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
302,302.0,302.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],672.24,-32.77,-4.03,-29.95,6.49,-2.18,53.78,150.59,2592.0,1000.0,1592.0,38.58,-0.01,0.31,-0.21,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
303,303.0,303.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],582.0,-41.8,-4.03,-39.36,4.8,-2.28,52.99,87.49,1436.0,456.0,980.0,31.75,-0.03,0.44,-0.25,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
304,304.0,304.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],570.73,-42.92,-4.03,-40.53,6.89,-2.92,44.49,10.41,168.0,40.0,128.0,23.81,-0.32,1.09,-0.76,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
305,305.0,305.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],567.13,-43.28,-4.03,-40.9,2.96,-9.87,52.94,11.11,204.0,100.0,104.0,49.02,-0.26,0.68,-1.17,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
306,306.0,306.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],653.12,-34.69,-4.03,-31.95,3.7,-9.14,46.5,6.97,121.0,44.0,77.0,36.36,-0.33,1.29,-1.25,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
307,307.0,307.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],618.21,-38.18,-4.03,-35.58,3.54,-6.09,39.11,3.57,57.0,18.0,39.0,31.58,-0.82,1.13,-1.71,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
308,308.0,308.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],892.7,-10.73,-4.03,-6.98,4.85,-9.64,17.0,3.05,40.0,20.0,20.0,50.0,-0.24,1.68,-2.16,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
309,309.0,309.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],659.04,-34.09,-4.03,-31.33,6.45,-2.18,55.69,151.47,2603.0,1016.0,1587.0,39.03,-0.01,0.3,-0.21,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
310,310.0,310.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],623.86,-37.61,-4.03,-34.99,4.82,-2.29,51.42,89.38,1452.0,463.0,989.0,31.89,-0.03,0.43,-0.24,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
311,311.0,311.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],594.04,-40.59,-4.03,-38.1,7.1,-2.94,42.23,10.59,166.0,43.0,123.0,25.9,-0.3,1.02,-0.77,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
312,312.0,312.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],694.33,-30.56,-4.03,-27.65,6.43,-2.18,54.17,145.94,2460.0,959.0,1501.0,38.98,-0.01,0.32,-0.22,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
313,313.0,313.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],894.75,-10.52,-4.03,-6.77,8.35,-5.52,17.33,3.21,42.0,19.0,23.0,45.24,-0.24,1.09,-1.34,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0
314,314.0,314.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],715.54,-28.44,-4.03,-25.44,6.41,-2.65,52.06,147.63,2463.0,942.0,1521.0,38.25,-0.01,0.33,-0.22,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
315,315.0,315.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],641.3,-35.87,-4.03,-33.18,5.16,-2.28,49.77,89.92,1422.0,458.0,964.0,32.21,-0.03,0.44,-0.25,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
316,316.0,316.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],597.71,-40.23,-4.03,-37.72,6.78,-2.25,41.87,10.21,161.0,41.0,120.0,25.47,-0.31,1.1,-0.79,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
317,317.0,317.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],685.68,-31.43,-4.03,-28.55,6.43,-2.65,53.71,136.17,2383.0,905.0,1478.0,37.98,-0.01,0.33,-0.22,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
318,318.0,318.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],704.58,-29.54,-4.03,-26.58,3.19,-11.57,32.51,1.64,26.0,12.0,14.0,46.15,-1.28,1.01,-3.25,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0
319,319.0,319.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],714.54,-28.54,-4.03,-25.55,6.51,-2.65,53.46,140.93,2353.0,899.0,1454.0,38.21,-0.01,0.33,-0.22,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
320,320.0,320.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],989.46,-1.05,-4.03,3.1,0.1,-0.29,1.05,1.03,13.0,1.0,12.0,7.69,-0.08,0.1,-0.09,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
321,321.0,321.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],999.15,-0.08,-4.03,4.11,0.0,-0.04,0.08,0.16,2.0,0.0,2.0,0.0,-0.04,0.0,-0.04,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
322,322.0,322.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],967.16,-3.28,-4.03,0.78,0.64,-0.97,3.55,0.54,7.0,1.0,6.0,14.29,-0.47,0.64,-0.66,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
323,323.0,323.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],1006.21,0.63,-4.03,4.85,0.63,0.0,0.0,0.08,1.0,1.0,0.0,100.0,0.63,0.63,0.0,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
324,324.0,324.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],994.39,-0.56,-4.03,3.61,0.1,-0.15,0.56,0.64,8.0,1.0,7.0,12.5,-0.07,0.1,-0.09,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
325,325.0,325.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],999.52,-0.04,-4.03,4.15,0.0,-0.04,0.04,0.08,1.0,0.0,1.0,0.0,-0.04,0.0,-0.04,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
326,326.0,326.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],990.96,-0.9,-4.03,3.26,0.63,-0.83,1.17,0.32,4.0,1.0,3.0,25.0,-0.22,0.63,-0.51,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
327,327.0,327.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],981.99,-1.8,-4.03,2.32,0.0,-1.79,1.8,0.12,1.0,0.0,1.0,0.0,-1.79,0.0,-1.79,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
328,328.0,328.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
329,329.0,329.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],981.99,-1.8,-4.03,2.32,0.0,-1.79,1.8,0.12,1.0,0.0,1.0,0.0,-1.79,0.0,-1.79,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
330,330.0,330.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
331,331.0,331.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],993.87,-0.61,-4.03,3.56,0.0,-0.15,0.61,0.48,6.0,0.0,6.0,0.0,-0.1,0.0,-0.1,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
332,332.0,332.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
333,333.0,333.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],984.79,-1.52,-4.03,2.61,0.0,-0.83,1.52,0.24,3.0,0.0,3.0,0.0,-0.51,0.0,-0.51,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
334,334.0,334.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],993.87,-0.61,-4.03,3.56,0.0,-0.15,0.61,0.48,6.0,0.0,6.0,0.0,-0.1,0.0,-0.1,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
335,335.0,335.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
336,336.0,336.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],998.5,-0.15,-4.03,4.04,0.0,-0.15,0.15,0.08,1.0,0.0,1.0,0.0,-0.15,0.0,-0.15,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
337,337.0,337.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
338,338.0,338.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],996.57,-0.34,-4.03,3.84,0.0,-0.34,0.34,0.08,1.0,0.0,1.0,0.0,-0.34,0.0,-0.34,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
339,339.0,339.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],998.5,-0.15,-4.03,4.04,0.0,-0.15,0.15,0.08,1.0,0.0,1.0,0.0,-0.15,0.0,-0.15,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
340,340.0,340.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
341,341.0,341.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],998.5,-0.15,-4.03,4.04,0.0,-0.15,0.15,0.08,1.0,0.0,1.0,0.0,-0.15,0.0,-0.15,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0
342,342.0,342.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],989.0,-1.1,-4.03,3.05,1.7,-1.53,2.18,0.96,12.0,3.0,9.0,25.0,-0.09,0.87,-0.4,1000,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
343,343.0,343.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],995.37,-0.46,-4.03,3.72,0.0,-0.35,0.46,0.16,2.0,0.0,2.0,0.0,-0.23,0.0,-0.23,1000,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
344,344.0,344.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],986.75,-1.32,-4.03,2.82,1.52,-1.29,3.13,0.55,7.0,2.0,5.0,28.57,-0.18,1.06,-0.68,1000,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
345,345.0,345.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],1001.68,0.17,-4.03,4.37,1.7,-1.53,1.97,0.65,8.0,3.0,5.0,37.5,0.03,0.87,-0.47,1000,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
346,346.0,346.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
347,347.0,347.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],1004.38,0.44,-4.03,4.66,1.7,-1.53,1.97,0.49,6.0,2.0,4.0,33.33,0.08,1.26,-0.51,1000,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
348,348.0,348.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],1016.94,1.7,-4.03,5.96,1.7,0.0,0.0,0.08,1.0,1.0,0.0,100.0,1.7,1.7,0.0,1000,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0
349,349.0,349.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
350,350.0,350.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
351,351.0,351.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
352,352.0,352.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
353,353.0,353.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
354,354.0,354.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
355,355.0,355.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
356,356.0,356.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
357,357.0,357.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
358,358.0,358.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
359,359.0,359.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
360,360.0,360.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
361,361.0,361.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
362,362.0,362.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
363,363.0,363.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
364,364.0,364.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
365,365.0,365.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
366,366.0,366.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
367,367.0,367.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
368,368.0,368.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
369,369.0,369.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
370,370.0,370.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
371,371.0,371.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
372,372.0,372.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
373,373.0,373.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
374,374.0,374.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
375,375.0,375.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
376,376.0,376.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
377,377.0,377.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
378,378.0,378.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
379,379.0,379.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
380,380.0,380.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
381,381.0,381.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
382,382.0,382.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
383,383.0,383.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
384,384.0,384.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
385,385.0,385.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
386,386.0,386.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],499.97,-50.0,-4.03,-47.9,3.25,-3.0,63.05,247.66,4667.0,1272.0,3395.0,27.26,-0.01,0.27,-0.12,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
387,387.0,387.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],639.28,-36.07,-4.03,-33.39,5.72,-2.96,49.03,113.39,1784.0,481.0,1303.0,26.96,-0.02,0.49,-0.21,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
388,388.0,388.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],567.84,-43.21,-4.03,-40.83,6.74,-2.65,45.12,11.36,185.0,43.0,142.0,23.24,-0.3,1.13,-0.73,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
389,389.0,389.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],592.83,-40.71,-4.03,-38.23,5.72,-2.64,42.69,10.47,165.0,45.0,120.0,27.27,-0.31,1.0,-0.8,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
390,390.0,390.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],480.24,-51.97,-4.03,-49.96,2.64,-3.26,62.11,147.34,2812.0,928.0,1884.0,33.0,-0.02,0.3,-0.18,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
391,391.0,391.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],574.11,-42.59,-4.03,-40.18,5.73,-3.22,52.49,95.41,1553.0,446.0,1107.0,28.72,-0.03,0.48,-0.24,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
392,392.0,392.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],607.3,-39.27,-4.03,-36.72,6.7,-3.36,41.37,11.05,173.0,45.0,128.0,26.01,-0.28,1.09,-0.76,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
393,393.0,393.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],645.38,-35.46,-4.03,-32.75,5.71,-3.4,37.61,10.09,150.0,46.0,104.0,30.67,-0.28,0.93,-0.82,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
394,394.0,394.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],694.74,-30.52,-4.03,-27.61,4.43,-9.62,37.51,9.6,149.0,57.0,92.0,38.26,-0.22,1.18,-1.09,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
395,395.0,395.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],659.71,-34.03,-4.03,-31.26,4.22,-8.74,38.89,6.94,114.0,39.0,75.0,34.21,-0.34,1.27,-1.18,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
396,396.0,396.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],515.41,-48.46,-4.03,-46.29,4.43,-9.44,48.6,3.72,67.0,14.0,53.0,20.9,-0.96,1.21,-1.53,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
397,397.0,397.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],498.84,-50.11,-4.03,-48.02,4.37,-9.4,50.58,3.16,57.0,12.0,45.0,21.05,-1.18,0.98,-1.76,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
398,398.0,398.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],756.68,-24.33,-4.03,-21.15,4.42,-9.06,32.76,2.83,42.0,16.0,26.0,38.1,-0.62,1.64,-2.02,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
399,399.0,399.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],919.53,-8.04,-4.03,-4.19,3.89,-7.73,15.64,1.65,20.0,9.0,11.0,45.0,-0.38,1.59,-2.0,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
400,400.0,400.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],734.85,-26.51,-4.03,-23.43,2.69,-8.03,26.51,1.38,19.0,5.0,14.0,26.32,-1.57,1.2,-2.55,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0
401,401.0,401.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],503.96,-49.6,-4.03,-47.49,2.58,-3.0,61.1,147.22,2713.0,884.0,1829.0,32.58,-0.02,0.32,-0.19,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
402,402.0,402.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],612.85,-38.71,-4.03,-36.14,5.79,-2.96,51.57,98.52,1540.0,453.0,1087.0,29.42,-0.03,0.48,-0.24,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
